submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
02/06/2020,RI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,N/A
01/25/2021,MI,"600,093","551,080","49,013","3,347",336,"15,219","14,326",893,38,3,01/26/2021 02:46:01 PM,Agree,Agree
01/22/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/02/2020,KY,"49,991","45,497","4,494",806,133,966,957,9,18,0,09/03/2020 02:18:16 PM,Agree,Agree
01/07/2021,TX,"1,891,741",,,"24,578","4,473","28,938",,,393,0,01/08/2021 03:56:01 PM,Not agree,Not agree
02/27/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/17/2020,ME,"9,519","8,559",960,156,8,170,169,1,4,0,11/18/2020 02:57:46 PM,Agree,Agree
07/14/2020,AR,"29,733",,,794,0,331,,,8,0,07/15/2020 03:05:12 PM,Not agree,Not agree
04/17/2020,VA,"8,053",,,562,,231,,,0,,04/17/2020 04:22:39 PM,Agree,Agree
02/10/2020,NM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,N/A,Not agree
07/05/2020,RI,"16,991",,,0,0,960,,,0,0,07/06/2020 03:16:12 PM,Not agree,N/A
12/16/2020,MN,"386,412",,,"2,248",238,"4,634","4,455",179,92,6,12/17/2020 02:33:42 PM,N/A,Agree
05/01/2020,NC,"10,923","10,923",0,414,0,399,399,0,21,0,02/19/2021 01:38:31 PM,Agree,Agree
11/24/2020,NV,"139,080",,,"2,853",0,"2,047",,,24,0,11/25/2020 02:53:15 PM,,
01/13/2021,NY,"674,674",,,"8,755",0,"14,180",,,130,0,01/14/2021 03:12:46 PM,Not agree,Not agree
06/19/2020,NC,"49,850","49,840",10,"1,655",3,"1,197","1,197",0,22,0,02/19/2021 01:38:31 PM,Agree,Agree
02/08/2021,VA,"534,116","425,066","109,050","3,291",948,"6,898","5,932",966,78,20,02/09/2021 03:24:29 PM,Agree,Agree
10/17/2020,ME,"5,940","5,310",630,38,7,146,145,1,1,0,10/18/2020 01:26:54 PM,Agree,Agree
10/19/2020,TX,"828,527",,,"4,748",0,"17,022",,,8,0,10/20/2020 02:59:27 PM,Not agree,Not agree
07/02/2020,SD,"6,893",,,67,0,97,96,1,4,0,07/03/2020 03:01:33 PM,N/A,Agree
12/04/2020,ID,"108,366","91,243","17,123","1,911",407,"1,032",943,89,18,2,12/05/2020 02:29:17 PM,Agree,Agree
01/16/2021,MT,"89,056","89,056",0,421,0,"1,088","1,088",0,2,0,01/17/2021 03:43:14 PM,Agree,Agree
02/29/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/16/2020,MP,103,103,0,1,0,2,2,0,0,0,11/17/2020 02:52:47 PM,Agree,Agree
05/23/2020,VA,"36,244","34,451","1,793",495,6,"1,171","1,135",36,12,0,05/24/2020 02:15:55 PM,Agree,Agree
08/17/2020,ID,"27,942","26,091","1,851",282,32,273,245,28,4,0,08/18/2020 02:26:55 PM,Agree,Agree
05/24/2020,WY,838,638,200,25,2,12,12,0,0,0,05/25/2020 02:12:49 PM,Agree,Agree
04/15/2020,MO,"4,895",,,209,,147,,,14,,04/15/2020 04:22:39 PM,Not agree,Not agree
11/06/2020,NJ,"264,860",,,"2,760",599,"16,416","14,616","1,800",13,0,02/19/2021 01:38:31 PM,Not agree,Agree
09/28/2020,WV,"15,512","15,086",426,164,13,337,,,3,0,09/29/2020 01:50:42 PM,Agree,Not agree
11/05/2020,MO,"196,576",,,"3,553",0,"3,106",,,18,0,11/06/2020 03:33:41 PM,Not agree,Not agree
08/12/2020,TX,"506,820",,,"6,200",0,"9,034",,,324,0,08/13/2020 02:12:28 PM,Not agree,Not agree
11/04/2020,CO,"117,637","110,284","7,353","2,928",61,"2,333","1,935",398,22,2,11/05/2020 02:39:23 PM,Agree,Agree
12/07/2020,OH,"484,297","458,993","25,304","9,273",247,"7,022","6,544",478,63,7,12/08/2020 02:59:49 PM,Agree,Agree
12/30/2020,AK,"44,966",,,385,0,202,,,2,0,12/31/2020 02:55:07 PM,N/A,N/A
10/05/2020,KY,"73,158","63,658","9,500",541,72,"1,214","1,202",12,5,0,10/06/2020 01:33:58 PM,Agree,Agree
06/16/2020,PA,"79,818","77,543","2,275",335,22,"6,319",,,43,-44,06/17/2020 03:06:04 PM,Agree,Not agree
07/13/2020,PR,"10,123","2,904","7,219",113,20,169,73,96,2,0,07/14/2020 03:13:07 PM,Agree,Agree
03/29/2020,NV,920,,,182,,15,,,1,,03/28/2020 04:22:39 PM,,
12/12/2020,AZ,"402,589","387,698","14,891","8,077",330,"7,322","6,749",573,77,17,12/13/2020 02:31:19 PM,Agree,Agree
11/15/2020,VI,"1,434",,,0,0,23,,,0,0,11/16/2020 06:40:02 PM,,
01/14/2021,IL,"1,052,682","1,052,682",0,"6,652",0,"19,724","17,928","1,796",107,19,01/15/2021 02:46:04 PM,Agree,Agree
12/07/2020,IA,"245,285",,,963,276,"2,718",,,35,0,12/08/2020 02:59:49 PM,Not agree,Not agree
03/09/2020,IN,3,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
09/18/2020,WI,"103,154","97,279","5,875","2,580",47,"1,246","1,238",8,7,0,09/19/2020 02:00:26 PM,Agree,Agree
12/23/2020,SC,"286,960","262,150","24,810","4,273",542,"5,207",,,30,6,02/08/2021 12:00:00 AM,Agree,Not agree
05/03/2020,OK,"3,972","3,972",0,121,0,238,238,0,0,0,05/04/2020 10:49:24 PM,Agree,Agree
02/14/2021,ME,"42,677","34,002","8,675",149,81,649,636,13,0,0,02/15/2021 02:46:24 PM,Agree,Agree
08/28/2020,NH,"7,216",,,22,0,432,,,1,0,08/29/2020 01:42:50 PM,Not agree,Not agree
12/01/2020,CT,"118,754","111,025","7,729","1,459",-75,"5,040","4,045",995,20,0,12/02/2020 03:48:48 PM,Agree,Agree
04/26/2020,MT,449,449,0,4,0,14,14,0,0,0,05/25/2020 03:38:40 PM,Agree,Agree
10/12/2020,CT,"61,377","58,923","2,454","1,339",14,"4,532","3,633",899,2,0,10/13/2020 01:29:38 PM,Agree,Agree
04/14/2020,PW,0,,,0,,0,,,0,,04/13/2020 04:22:39 PM,,
08/02/2020,KY,"31,185","29,346","1,839",462,38,742,738,4,2,0,08/03/2020 02:31:01 PM,Agree,Agree
01/23/2021,WV,"114,752","92,300","22,452","1,137",195,"1,872",,,16,1,01/24/2021 02:36:49 PM,Agree,Not agree
06/29/2020,TN,"42,297","41,949",348,"2,125",24,592,568,24,8,0,06/30/2020 03:27:33 PM,Agree,Agree
08/19/2020,MA,"124,415","115,048","9,367",352,90,"8,876","8,645",231,28,0,08/20/2020 03:11:45 PM,Agree,Agree
10/13/2020,GA,"355,093","331,939","23,154","1,325",314,"7,454","7,454",0,25,0,10/14/2020 09:28:39 AM,Agree,Agree
01/09/2021,ND,"94,716","91,196","3,520",158,44,"1,352",,,0,0,01/10/2021 04:10:55 PM,Agree,Not agree
03/11/2020,CO,34,,,17,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/27/2020,NYC,"313,046","289,356","23,690","2,190",586,"24,260","19,582","4,678",4,-3,11/28/2020 02:46:47 PM,Agree,Agree
04/03/2020,IN,"3,457",,,418,,102,,,24,,04/03/2020 04:22:39 PM,Not agree,Agree
05/01/2020,AR,"3,310",,,55,0,64,,,3,0,05/02/2020 03:47:19 PM,Not agree,Not agree
02/22/2020,MA,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/02/2020,NV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
04/09/2020,MN,"1,336",,,94,,57,,,7,,04/08/2020 04:22:39 PM,N/A,Agree
07/20/2020,IL,"163,923","162,748","1,175","1,173",0,"7,494","7,301",193,6,0,07/21/2020 02:50:17 PM,Agree,Agree
02/16/2020,NM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,N/A,Not agree
03/23/2020,UT,280,,,111,,1,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/29/2020,WA,"32,253",,,501,0,"1,320",,,10,0,06/30/2020 03:27:33 PM,N/A,N/A
01/29/2020,AK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,N/A,N/A
09/21/2020,NE,"41,388",,,305,0,452,,,10,0,09/22/2020 01:51:57 PM,Not agree,Not agree
02/09/2021,AK,"53,809",,,115,0,278,,,1,0,02/10/2021 02:52:16 PM,N/A,N/A
09/18/2020,MO,"110,129",,,"1,795",0,"1,780",,,23,0,09/19/2020 02:00:26 PM,Not agree,Not agree
10/19/2020,TN,"232,061","220,566","11,495","3,317",163,"2,922","2,789",133,13,0,10/20/2020 02:59:27 PM,Agree,Agree
01/01/2021,IA,"282,664",,,"1,995",403,"3,898",,,7,7,01/02/2021 02:50:51 PM,Not agree,Not agree
12/25/2020,GU,"7,266",,,0,0,121,,,0,0,12/26/2020 02:34:18 PM,Not agree,Not agree
01/23/2021,AK,"51,445",,,241,0,257,,,5,0,01/24/2021 02:36:49 PM,N/A,N/A
12/27/2020,PW,0,,,0,0,0,,,0,0,12/28/2020 02:42:49 PM,,
08/24/2020,TX,"580,384",,,"2,847",0,"11,395",,,25,0,08/25/2020 02:02:54 PM,Not agree,Not agree
11/21/2020,WA,"141,260",,,"1,717",0,"2,619",,,0,0,11/22/2020 03:02:23 PM,N/A,N/A
08/01/2020,SD,"8,867",,,103,0,134,132,2,4,2,08/02/2020 02:54:37 PM,N/A,Agree
05/28/2020,UT,"9,137","9,137",0,322,0,107,107,0,1,0,05/29/2020 02:19:55 PM,Agree,Agree
12/31/2020,AK,"45,461",,,495,0,205,,,3,0,01/01/2021 02:49:07 PM,N/A,N/A
02/10/2021,NM,"178,790",,,510,0,"3,461",,,31,0,02/11/2021 02:50:55 PM,N/A,Not agree
03/18/2020,IA,38,,,9,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
05/16/2020,NV,"6,662",,,33,-15,349,,,-5,-15,05/17/2020 03:27:46 PM,,
04/24/2020,IL,"39,658","39,658",0,"2,724",0,"1,795","1,795",0,107,0,05/25/2020 03:38:40 PM,Agree,Agree
09/16/2020,NC,"191,879","188,024","3,855","1,234",97,"3,149","3,130",19,38,1,02/19/2021 01:38:31 PM,Agree,Agree
05/01/2020,MA,"64,311","64,311",0,"2,106",0,"3,716","3,716",0,154,0,05/02/2020 03:47:19 PM,Agree,Agree
04/04/2020,MP,8,,,0,,1,,,0,,04/03/2020 04:22:39 PM,Agree,Agree
05/11/2020,IA,"12,373",,,414,0,271,,,6,0,05/12/2020 05:26:08 PM,Not agree,Not agree
04/13/2020,NE,871,,,57,,18,,,1,,04/12/2020 04:22:39 PM,Not agree,Not agree
10/17/2020,AL,"171,662","150,696","20,966","1,288",316,"2,788","2,620",168,2,0,10/18/2020 01:26:54 PM,Agree,Agree
11/18/2020,FL,"892,352",,,"7,727","2,280","17,731",,,87,7,11/19/2020 03:01:36 PM,Not agree,Not agree
04/15/2020,NJ,"71,030",,,"2,206",,"3,156",,,351,,04/15/2020 04:22:39 PM,Agree,Agree
02/20/2020,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/25/2020,FSM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/17/2020,FSM,0,0,0,0,0,0,0,0,0,0,09/18/2020 01:48:37 PM,Agree,Agree
07/05/2020,MO,"23,436",,,221,0,"1,028",,,1,0,07/06/2020 03:16:12 PM,Not agree,Not agree
02/06/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/22/2020,FL,"924,614",,,"6,374","1,302","17,991",,,61,1,11/23/2020 03:04:35 PM,Not agree,Not agree
07/13/2020,IL,"155,931","154,799","1,132",883,0,"7,394","7,193",201,6,0,07/14/2020 03:13:07 PM,Agree,Agree
02/21/2021,VI,"2,579",,,0,0,25,,,0,0,02/22/2021 02:53:38 PM,,
07/31/2020,SC,"89,673","88,510","1,163","1,741",79,"1,793",,,38,3,02/08/2021 12:00:00 AM,Agree,Not agree
06/21/2020,ME,"2,957","2,629",328,19,0,102,102,0,0,0,06/22/2020 03:24:02 PM,Agree,Agree
11/12/2020,WV,"30,897","27,487","3,410",696,160,555,,,2,-1,11/13/2020 02:54:34 PM,Agree,Not agree
05/24/2020,LA,"37,292",,,129,0,"2,690","2,567",123,7,0,05/25/2020 02:12:49 PM,Not agree,Agree
03/10/2020,TN,7,,,6,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/30/2020,NH,314,,,56,,3,,,0,,03/29/2020 04:22:39 PM,Not agree,Not agree
03/23/2020,DE,87,,,31,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/18/2020,WV,"1,502","1,502",0,12,0,68,,,1,0,05/19/2020 03:45:23 PM,Agree,Not agree
10/01/2020,AZ,"219,212","214,608","4,604",705,31,"5,674","5,401",273,24,5,10/02/2020 01:40:08 PM,Agree,Agree
02/11/2021,CO,"409,683","388,291","21,392","1,722",154,"5,781","5,063",718,11,3,02/12/2021 02:56:38 PM,Agree,Agree
01/25/2021,NH,"62,768",,,431,123,990,,,3,1,01/26/2021 02:46:01 PM,Not agree,Not agree
01/26/2021,GU,"7,568",,,2,0,129,,,0,0,01/27/2021 02:53:24 PM,Not agree,Not agree
11/08/2020,NJ,"271,049",,,"2,506",493,"16,429","14,629","1,800",4,0,02/19/2021 01:38:31 PM,Not agree,Agree
07/22/2020,NY,"186,442",,,355,0,"8,800",,,6,0,07/23/2020 02:48:19 PM,Not agree,Not agree
01/11/2021,DC,"31,993",,,202,0,821,,,4,0,01/12/2021 02:48:35 PM,,
08/20/2020,VI,869,,,41,0,10,,,1,0,08/21/2020 02:27:34 PM,,
09/20/2020,IL,"276,456","274,258","2,198","1,402",0,"8,686","8,450",236,14,0,09/21/2020 01:47:41 PM,Agree,Agree
06/17/2020,IL,"135,046","134,185",861,546,0,"6,666","6,485",181,87,0,06/18/2020 05:16:14 PM,Agree,Agree
12/29/2020,WY,"43,923","37,720","6,203",219,122,405,405,0,0,0,12/30/2020 02:56:20 PM,Agree,Agree
02/09/2021,DC,"38,281",,,145,0,961,,,5,0,02/10/2021 02:52:16 PM,,
06/12/2020,OR,"5,377","5,207",170,140,9,173,172,1,2,0,06/13/2020 05:46:26 PM,Agree,Agree
09/28/2020,TX,"739,222",,,"4,090",0,"15,533",,,11,0,09/29/2020 01:50:42 PM,Not agree,Not agree
06/28/2020,MT,919,919,0,67,0,22,22,0,0,0,06/29/2020 02:37:31 PM,Agree,Agree
03/06/2020,OK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/17/2021,MT,"89,393","89,393",0,337,0,"1,092","1,092",0,4,0,01/18/2021 02:39:32 PM,Agree,Agree
05/31/2020,NJ,"160,807",,,838,1,"11,698","11,698",0,64,0,02/19/2021 01:38:31 PM,Not agree,Agree
01/15/2021,GA,"801,130","668,068","133,062","9,806","2,458","12,138","10,878","1,260",163,6,01/16/2021 02:46:10 PM,Agree,Agree
04/02/2020,IN,"3,039",,,474,,78,,,13,,04/01/2020 04:22:39 PM,Not agree,Agree
02/01/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
02/12/2021,WY,"53,086","45,211","7,875",107,51,647,647,0,0,0,02/13/2021 02:50:08 PM,Agree,Agree
07/04/2020,ND,"3,779","3,779",0,57,0,80,,,-9,-9,07/05/2020 03:00:14 PM,Agree,Not agree
09/22/2020,RMI,0,0,0,0,0,0,0,0,0,0,09/23/2020 01:51:22 PM,Agree,Agree
01/25/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12/31/2020,NH,"44,028",,,786,343,758,,,17,4,01/01/2021 02:49:07 PM,Not agree,Not agree
03/22/2020,MD,288,,,98,,3,,,0,,03/26/2020 04:22:39 PM,N/A,Agree
01/07/2021,IA,"291,753",,,"1,821",530,"4,065",,,5,5,01/08/2021 03:56:01 PM,Not agree,Not agree
06/21/2020,VI,76,,,2,0,6,,,0,0,06/22/2020 03:24:02 PM,,
05/12/2020,VI,69,,,0,0,6,,,1,0,05/13/2020 03:26:08 PM,,
07/14/2020,IA,"35,850",,,321,0,757,,,3,0,07/15/2020 03:05:12 PM,Not agree,Not agree
10/17/2020,PR,"57,293","28,711","28,582",643,225,766,583,183,5,0,10/18/2020 01:26:54 PM,Agree,Agree
06/24/2020,CO,"31,155","28,374","2,781",262,26,"1,667","1,335",332,2,-3,06/25/2020 02:07:27 PM,Agree,Agree
12/26/2020,VT,"6,966",,,185,-1,121,,,1,0,12/27/2020 02:44:47 PM,Not agree,Not agree
06/17/2020,PR,"6,111","1,496","4,615",108,98,147,57,90,0,0,06/18/2020 05:16:14 PM,Agree,Agree
06/27/2020,MO,"20,261",,,347,0,996,,,6,0,06/28/2020 02:59:02 PM,Not agree,Not agree
11/25/2020,NE,"120,076",,,"2,394",0,978,,,28,0,11/26/2020 02:44:21 PM,Not agree,Not agree
04/25/2020,OH,"15,587","14,983",604,418,16,711,671,40,21,-1,05/25/2020 03:38:40 PM,Agree,Agree
02/13/2021,RI,"120,821",,,0,0,"2,290",,,0,0,02/14/2021 02:51:00 PM,Not agree,N/A
09/08/2020,IL,"254,281","252,353","1,928","1,392",0,"8,405","8,186",219,7,0,09/09/2020 01:47:50 PM,Agree,Agree
02/19/2021,VI,"2,575",,,17,0,25,,,0,0,02/20/2021 02:45:37 PM,,
12/28/2020,RMI,4,4,0,0,0,0,0,0,0,0,12/29/2020 02:56:32 PM,Agree,Agree
06/17/2020,NJ,"168,370",,,301,24,"12,769","12,769",0,42,0,02/19/2021 01:38:31 PM,Not agree,Agree
06/30/2020,AK,940,,,36,0,14,,,0,0,07/01/2020 03:45:16 PM,N/A,N/A
02/10/2021,RI,"119,893",,,459,0,"2,259",,,11,0,02/11/2021 02:50:55 PM,Not agree,N/A
04/17/2020,WY,412,305,107,11,2,2,2,0,0,0,04/17/2020 04:22:39 PM,Agree,Agree
10/26/2020,OH,"200,231","188,738","11,493","2,116",81,"5,217","4,907",310,11,0,10/27/2020 01:47:53 PM,Agree,Agree
08/13/2020,ND,"8,322","8,322",0,151,0,121,,,1,0,08/14/2020 02:30:03 PM,Agree,Not agree
08/17/2020,TX,"542,950",,,"7,908",0,"10,034",,,51,0,08/18/2020 02:26:55 PM,Not agree,Not agree
01/31/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
03/18/2020,MD,107,,,22,,1,,,1,,03/26/2020 04:22:39 PM,N/A,Agree
03/15/2020,CT,26,,,19,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/27/2020,LA,"38,602",,,443,0,"2,722","2,617",105,21,0,05/28/2020 03:12:25 PM,Not agree,Agree
02/21/2021,WA,"334,614",,,820,62,"4,822",,,0,0,02/22/2021 02:53:38 PM,N/A,N/A
01/18/2021,MI,"585,128","538,377","46,751","3,343",500,"14,686","13,824",862,17,-3,01/19/2021 02:37:00 PM,Agree,Agree
01/05/2021,NY,"592,518",,,"7,803",0,"13,163",,,124,0,01/06/2021 02:58:26 PM,Not agree,Not agree
06/23/2020,WY,"1,254",992,262,24,6,20,20,0,0,0,06/24/2020 03:03:27 PM,Agree,Agree
02/03/2021,NC,"776,307","687,750","88,557","12,079","7,055","9,578","8,630",948,169,42,02/04/2021 02:53:58 PM,Agree,Agree
08/18/2020,DE,"16,643","15,639","1,004",107,0,595,526,69,2,0,08/19/2020 02:23:51 PM,Agree,Agree
11/10/2020,RMI,1,1,0,0,0,0,0,0,0,0,11/11/2020 03:15:25 PM,Agree,Agree
07/21/2020,NV,"37,741",,,816,1,702,,,28,0,07/22/2020 02:51:28 PM,,
12/26/2020,AS,3,,,0,0,0,,,0,0,12/27/2020 02:44:47 PM,,
06/05/2020,PA,"75,086","72,979","2,107",701,14,"5,931",,,45,27,06/06/2020 02:31:37 PM,Agree,Not agree
12/03/2020,NJ,"383,870",,,"5,563",770,"17,209","15,373","1,836",64,0,02/19/2021 01:38:31 PM,Not agree,Agree
11/19/2020,DE,"30,153","28,860","1,293",0,0,742,652,90,0,0,11/20/2020 03:06:16 PM,Agree,Agree
10/02/2020,FSM,0,0,0,0,0,0,0,0,0,0,10/03/2020 01:39:53 PM,Agree,Agree
01/06/2021,DE,"61,729","59,134","2,595",629,55,947,844,103,0,0,01/07/2021 02:56:59 PM,Agree,Agree
08/21/2020,SD,"10,884",,,193,0,159,159,0,2,-2,08/22/2020 02:21:09 PM,N/A,Agree
07/18/2020,GU,318,,,1,0,5,,,0,0,07/19/2020 03:05:47 PM,Not agree,Not agree
06/23/2020,MD,"65,337",,,330,0,"3,108","2,978",130,16,1,06/24/2020 03:03:27 PM,N/A,Agree
12/06/2020,UT,"215,407","215,407",0,"2,563",0,939,921,18,0,0,12/07/2020 02:38:33 PM,Agree,Agree
08/20/2020,IL,"215,053","213,721","1,332","1,832",0,"8,044","7,833",211,27,0,08/21/2020 02:27:34 PM,Agree,Agree
02/09/2020,NH,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
09/15/2020,WV,"12,976","12,672",304,156,3,280,,,5,0,09/16/2020 01:53:41 PM,Agree,Not agree
01/04/2021,IA,"285,476",,,"1,098",396,"3,992",,,46,46,01/05/2021 03:00:42 PM,Not agree,Not agree
02/01/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/16/2021,MO,"472,741",,,598,0,"7,470",,,12,0,02/17/2021 02:51:58 PM,Not agree,Not agree
09/04/2020,WY,"3,989","3,373",616,50,11,42,42,0,1,0,09/05/2020 02:09:45 PM,Agree,Agree
01/08/2021,VI,"2,143",,,13,0,24,,,0,0,01/09/2021 03:26:08 PM,,
02/19/2021,DC,"39,461",,,160,0,993,,,1,0,02/20/2021 02:45:37 PM,,
08/19/2020,PW,0,,,0,0,0,,,0,0,08/20/2020 03:11:45 PM,,
01/22/2020,WI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/30/2020,NM,"97,095",,,"1,678",0,"1,568",,,28,0,12/01/2020 03:26:07 PM,N/A,Not agree
07/20/2020,WY,"2,187","1,790",397,61,-1,24,24,0,0,0,07/21/2020 02:50:17 PM,Agree,Agree
08/12/2020,MS,"69,374","67,913","1,461","1,081",107,"1,989","1,922",67,45,2,08/13/2020 02:12:28 PM,Agree,Agree
03/21/2020,ID,42,,,11,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/31/2020,PA,"112,936","109,779","3,157",888,16,"7,204",,,15,11,08/01/2020 02:38:12 PM,Agree,Not agree
07/15/2020,OR,"13,081","13,081",0,276,0,247,247,0,3,0,07/16/2020 02:22:21 PM,Agree,Agree
02/10/2021,TX,"2,517,453",,,"12,897","2,619","39,386",,,385,0,02/11/2021 02:50:55 PM,Not agree,Not agree
07/22/2020,HI,"1,463",,,54,0,25,,,1,0,07/23/2020 10:48:19 AM,Not agree,Not agree
02/27/2020,TN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/01/2021,KY,"265,262","213,256","52,006",0,0,"2,623","2,446",177,0,0,01/02/2021 02:50:51 PM,Agree,Agree
07/25/2020,RMI,0,0,0,0,0,0,0,0,0,0,07/26/2020 03:17:16 PM,Agree,Agree
04/29/2020,OR,"2,446","2,446",0,61,0,101,101,0,2,0,04/30/2020 04:07:01 PM,Agree,Agree
10/12/2020,MD,"132,343",,,482,0,"4,012","3,868",144,9,0,10/13/2020 01:29:38 PM,N/A,Agree
02/07/2020,WI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/26/2020,CA,"96,733",,,"2,175",0,"3,814",,,19,0,05/27/2020 03:37:59 PM,Not agree,Not agree
08/11/2020,IL,"198,248","196,948","1,300","1,549",0,"7,866","7,657",209,20,0,08/12/2020 01:50:14 PM,Agree,Agree
03/07/2020,NM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,N/A,Not agree
08/05/2020,MD,"93,005",,,579,0,"3,551","3,415",136,15,2,08/06/2020 02:12:27 PM,N/A,Agree
03/22/2020,WI,381,,,100,,4,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/09/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
08/05/2020,MO,"55,321",,,"1,241",0,"1,273",,,7,0,08/06/2020 02:12:27 PM,Not agree,Not agree
05/03/2020,RI,"9,477",,,188,0,320,,,24,0,05/04/2020 10:49:24 PM,Not agree,N/A
04/22/2020,MD,"15,737",,,962,0,748,680,68,50,1,04/22/2020 04:22:39 PM,N/A,Agree
01/27/2021,CO,"390,258","371,210","19,048","1,638",208,"5,552","4,843",709,35,1,01/28/2021 02:49:07 PM,Agree,Agree
04/05/2020,IL,"11,256",,,899,,274,,,31,,04/04/2020 04:22:39 PM,Agree,Agree
09/27/2020,CT,"56,587","54,216","2,371",0,0,"4,501","3,604",897,0,0,09/28/2020 01:50:59 PM,Agree,Agree
09/09/2020,SD,"15,571",,,168,0,173,171,2,0,0,09/10/2020 02:02:53 PM,N/A,Agree
05/04/2020,MI,"43,950","43,950",0,196,0,"4,135","4,135",0,86,0,05/05/2020 05:25:08 PM,Agree,Agree
11/07/2020,AK,"18,198",,,601,0,84,,,0,0,11/08/2020 02:40:34 PM,N/A,N/A
03/13/2020,ND,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
08/26/2020,WA,"72,161",,,456,0,"1,880",,,4,0,08/27/2020 01:42:08 PM,N/A,N/A
09/21/2020,KS,"53,959","51,579","2,380","1,674",133,600,,,4,0,09/22/2020 01:51:57 PM,Agree,N/A
09/28/2020,NV,"79,297",,,462,-1,"1,627",,,0,0,09/29/2020 01:50:42 PM,,
08/24/2020,IA,"56,631",,,356,0,"1,044",,,8,0,08/25/2020 02:02:54 PM,Not agree,Not agree
11/22/2020,KY,"158,100","130,899","27,201","2,192",236,"1,787","1,742",45,4,0,11/23/2020 03:04:35 PM,Agree,Agree
10/01/2020,PR,"49,747","24,505","25,242",680,351,673,500,173,8,0,10/02/2020 01:40:08 PM,Agree,Agree
02/01/2021,ND,"97,798","93,381","4,417",115,57,"1,422",,,0,0,02/02/2021 02:51:51 PM,Agree,Not agree
10/08/2020,NC,"225,397","219,162","6,235","2,428",209,"3,722","3,689",33,29,1,02/19/2021 01:38:31 PM,Agree,Agree
09/27/2020,AL,"152,321","135,554","16,767",730,60,"2,501","2,364",137,0,0,09/28/2020 01:50:59 PM,Agree,Agree
01/02/2021,WI,"523,652","484,085","39,567","1,129",51,"5,256","4,870",386,2,1,01/03/2021 02:53:25 PM,Agree,Agree
03/05/2020,SC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
02/28/2020,SC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
01/31/2020,FSM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/06/2020,DE,"21,466","20,392","1,074",103,-2,646,566,80,1,0,10/07/2020 01:45:01 PM,Agree,Agree
09/10/2020,VI,"1,201",,,4,0,18,,,0,0,09/11/2020 01:51:03 PM,,
04/22/2020,FSM,0,0,0,0,0,0,0,0,0,0,04/22/2020 04:22:39 PM,Agree,Agree
07/17/2020,NM,"16,456",,,318,0,565,,,3,0,07/18/2020 04:14:26 PM,N/A,Not agree
07/14/2020,AS,0,,,0,0,0,,,0,0,07/15/2020 03:05:12 PM,,
